location,time_5min,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity
3,2020-04-06 15:35:00,0.5773502691896257,1.0,0.5,0.5,0.816496580927726,0.5
3,2020-04-06 15:40:00,0.894427190999916,0.8366600265340756,0.5477225575051662,0.8944271909999159,0.8366600265340756,0.7071067811865476
3,2020-04-06 15:45:00,0.5773502691896258,0.5773502691896257,0.5773502691896257,0.5773502691896257,0.5773502691896257,0.0
3,2020-04-06 15:50:00,1.1547005383792515,0.0,0.5773502691896257,0.5773502691896258,0.5773502691896257,0.5773502691896258
3,2020-04-06 15:55:00,,,,,,
3,2020-04-06 16:00:00,0.8738628975053029,1.1200649331826502,1.1361818036340359,1.916436086262016,2.2922795323750234,0.5163977794943222
3,2020-04-06 16:05:00,1.4491376746189435,1.4880476182856899,0.9436504599035547,1.7928429140015905,1.868281614338746,0.46880723093849547
3,2020-04-06 16:10:00,1.2780193008453875,0.7684244858645451,0.8309489698388166,1.53684897172909,0.980767435177556,0.7432233529572064
3,2020-04-06 16:15:00,0.8100163468803816,0.7518094115561123,0.7977240352174656,0.7057079533454471,0.7385489458759964,0.4372373160976031
3,2020-04-06 16:20:00,1.8246004128758346,0.7745966692414833,0.7041543391425868,1.0327955589886444,1.6620770138594663,0.554700196225229
3,2020-04-06 16:25:00,2.097617696340303,1.1352924243950933,1.0801234497346435,0.6666666666666666,2.3664319132398464,0.6900655593423541
3,2020-04-06 16:30:00,0.5829830881301374,0.8401680504168059,0.8264420947336313,0.5483188805533162,0.5829830881301374,0.554700196225229
3,2020-04-06 16:35:00,0.8432740427115678,0.6324555320336759,0.8755950357709131,0.8232726023485647,1.0801234497346435,0.5175491695067657
3,2020-04-06 16:40:00,0.4577377082170636,0.816496580927726,0.8837151016885368,0.7037315505489968,0.7037315505489967,0.36313651960128146
3,2020-04-06 16:45:00,0.6513389472789296,0.6685579234215216,0.90033663737852,0.6215815605080611,0.8660254037844386,0.4216370213557839
3,2020-04-06 16:50:00,0.8333333333333334,0.6009252125773316,0.8333333333333334,0.8660254037844387,1.0,0.5345224838248488
3,2020-04-06 16:55:00,2.3315011121372935,2.4625398604088753,1.908147174886057,2.8911890908369102,1.1657505560686465,0.5676462121975466
3,2020-04-06 17:00:00,2.3190036174568114,1.0327955589886444,0.5163977794943222,0.9428090415820634,0.47140452079103173,0.5175491695067657
3,2020-04-06 17:05:00,0.6191391873668903,0.655108133567785,0.9660917830792959,0.6831300510639733,0.7499999999999999,0.4670993664969138
3,2020-04-06 17:10:00,0.7071067811865476,0.9910312089651149,1.1877349391654208,2.1671244937540095,0.35355339059327384,0.4472135954999579
3,2020-04-06 17:15:00,0.8876253645985945,2.15322168769582,2.348435972120917,2.1033883198882757,1.9694638556693236,0.7006490497453707
3,2020-04-06 17:20:00,0.737864787372622,1.2516655570345725,1.8856180831641267,1.07496769977314,0.48304589153964783,0.37796447300922725
3,2020-04-06 17:25:00,2.56195947736032,1.2060453783110545,2.427119504867672,2.786330268226716,0.8201995322647244,0.4879500364742666
3,2020-04-06 17:30:00,2.7688746209726918,1.0690449676496976,2.870208222079931,2.29906813420444,0.9759000729485332,0.4472135954999579
3,2020-04-06 17:35:00,1.4577379737113252,0.7559289460184544,1.1952286093343936,2.774243783705493,1.5979898086569353,0.7867957924694432
3,2020-04-06 17:40:00,2.0816659994661326,3.4034296427770228,1.707825127659933,3.5,0.5773502691896257,0.7071067811865476
3,2020-04-06 17:45:00,2.217355782608345,1.0,1.0,2.70801280154532,1.2583057392117916,0.0
3,2020-04-06 17:50:00,0.0,0.7071067811865476,0.0,0.7071067811865476,0.0,0.0
3,2020-04-06 17:55:00,1.51657508881031,2.6645825188948455,1.0954451150103321,0.816496580927726,2.7868739954771304,0.0
3,2020-04-06 18:00:00,0.5773502691896257,0.5773502691896258,0.5773502691896257,0.5773502691896258,0.5773502691896257,
3,2020-04-06 18:05:00,0.7071067811865476,4.242640687119285,0.7071067811865476,4.242640687119285,4.949747468305833,
3,2020-04-06 18:10:00,,,,,,
3,2020-04-06 18:15:00,2.8867513459481287,4.618802153517007,2.0816659994661326,1.5275252316519468,1.7320508075688772,0.7071067811865476
3,2020-04-06 18:20:00,3.366501646120693,1.7320508075688772,0.9574271077563381,1.2909944487358056,1.2583057392117916,0.5773502691896258
3,2020-04-06 18:25:00,1.3416407864998738,1.9493588689617927,2.7748873851023217,3.7682887362833544,3.1304951684997055,0.5
3,2020-04-06 18:30:00,4.358898943540674,3.214550253664318,2.0816659994661326,4.618802153517007,1.0,
3,2020-04-06 18:35:00,,,,,,
3,2020-04-06 18:45:00,,,,,,
3,2020-04-06 18:50:00,0.816496580927726,2.401388487243717,2.7386127875258306,1.96638416050035,2.4289915602982237,0.9574271077563382
3,2020-04-06 18:55:00,1.4142135623730951,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0
3,2020-04-06 19:05:00,0.5773502691896258,0.5773502691896257,0.5773502691896258,0.5773502691896257,0.5773502691896257,0.5773502691896257
3,2020-04-06 19:10:00,3.5355339059327378,2.1213203435596424,1.4142135623730951,5.656854249492381,2.8284271247461903,0.7071067811865476
3,2020-04-06 19:15:00,,,,,,
3,2020-04-06 19:20:00,4.0,0.5773502691896258,1.0,3.4641016151377544,1.5275252316519468,
3,2020-04-06 19:25:00,2.1213203435596424,1.4142135623730951,5.656854249492381,4.242640687119285,1.4142135623730951,
3,2020-04-06 19:35:00,,,,,,
3,2020-04-06 19:40:00,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,
3,2020-04-06 19:45:00,0.7071067811865476,3.5355339059327378,0.0,1.4142135623730951,2.8284271247461903,
3,2020-04-06 19:50:00,,,,,,
3,2020-04-06 19:55:00,,,,,,
3,2020-04-06 20:00:00,,,,,,
3,2020-04-06 20:05:00,0.7071067811865476,4.242640687119285,1.4142135623730951,2.1213203435596424,3.5355339059327378,
3,2020-04-06 20:10:00,,,,,,
3,2020-04-06 20:20:00,1.4142135623730951,2.1213203435596424,2.1213203435596424,2.1213203435596424,2.8284271247461903,
3,2020-04-06 20:30:00,2.1213203435596424,0.0,3.5355339059327378,1.4142135623730951,4.242640687119285,
3,2020-04-06 20:35:00,,,,,,
3,2020-04-06 20:40:00,4.163331998932265,1.5275252316519465,1.1547005383792515,0.5773502691896257,3.7859388972001824,
3,2020-04-06 20:45:00,,,,,,
3,2020-04-06 20:55:00,,,,,,
3,2020-04-06 21:00:00,,,,,,
3,2020-04-06 21:05:00,3.361547262794322,2.863564212655271,3.5777087639996634,0.7071067811865477,3.271085446759225,
3,2020-04-06 21:15:00,,,,,,
3,2020-04-06 21:25:00,,,,,,
3,2020-04-06 21:30:00,0.0,2.1213203435596424,2.1213203435596424,4.242640687119285,1.4142135623730951,
3,2020-04-06 21:35:00,,,,,,
3,2020-04-06 21:40:00,0.7071067811865476,4.949747468305833,0.7071067811865476,3.5355339059327378,1.4142135623730951,
3,2020-04-06 21:45:00,4.949747468305833,0.7071067811865476,0.0,2.8284271247461903,2.1213203435596424,
3,2020-04-06 21:55:00,4.242640687119285,1.4142135623730951,0.7071067811865476,4.242640687119285,4.949747468305833,
3,2020-04-06 22:00:00,,,,,,
3,2020-04-06 22:05:00,,,,,,
3,2020-04-06 22:10:00,,,,,,
3,2020-04-06 22:20:00,2.0816659994661326,5.773502691896257,5.0,4.618802153517007,4.932882862316247,
3,2020-04-06 22:30:00,,,,,,
3,2020-04-06 22:50:00,4.949747468305833,1.4142135623730951,0.7071067811865476,4.242640687119285,3.5355339059327378,
3,2020-04-06 23:00:00,,,,,,
3,2020-04-06 23:05:00,,,,,,
3,2020-04-06 23:10:00,3.7859388972001824,2.0816659994661326,2.8867513459481287,1.0,1.5275252316519468,
3,2020-04-06 23:40:00,,,,,,
3,2020-04-06 23:45:00,1.4142135623730951,0.7071067811865476,0.7071067811865476,0.0,1.4142135623730951,
3,2020-04-07 00:00:00,,,,,,
3,2020-04-07 00:05:00,,,,,,
3,2020-04-07 00:45:00,,,,,,
3,2020-04-07 00:50:00,2.8284271247461903,2.1213203435596424,0.0,4.949747468305833,4.949747468305833,
3,2020-04-07 01:00:00,,,,,,
3,2020-04-07 01:05:00,,,,,,
3,2020-04-07 01:10:00,,,,,,
3,2020-04-07 01:20:00,3.5355339059327378,0.0,0.7071067811865476,0.0,0.7071067811865476,
3,2020-04-07 01:25:00,,,,,,
3,2020-04-07 01:35:00,,,,,,
3,2020-04-07 01:55:00,,,,,,
3,2020-04-07 02:05:00,,,,,,
3,2020-04-07 02:10:00,,,,,,
3,2020-04-07 02:35:00,0.7071067811865476,4.242640687119285,1.4142135623730951,0.0,4.242640687119285,
3,2020-04-07 02:40:00,,,,,,
3,2020-04-07 02:50:00,,,,,,
3,2020-04-07 03:20:00,,,,,,
3,2020-04-07 03:25:00,,,,,,
3,2020-04-07 03:50:00,,,,,,
3,2020-04-07 03:55:00,2.8284271247461903,3.5355339059327378,2.1213203435596424,6.363961030678928,0.7071067811865476,
3,2020-04-07 04:00:00,,,,,,
3,2020-04-07 04:05:00,,,,,,
3,2020-04-07 04:10:00,,,,,,
3,2020-04-07 04:15:00,,,,,,
3,2020-04-07 04:20:00,4.949747468305833,0.0,5.656854249492381,5.656854249492381,0.7071067811865476,
3,2020-04-07 04:25:00,,,,,,
3,2020-04-07 04:40:00,0.0,0.7071067811865476,4.949747468305833,4.242640687119285,0.0,
3,2020-04-07 04:50:00,2.1213203435596424,5.656854249492381,0.7071067811865476,7.0710678118654755,0.0,
3,2020-04-07 05:10:00,,,,,,
3,2020-04-07 05:25:00,,,,,,
3,2020-04-07 05:40:00,,,,,,
3,2020-04-07 05:45:00,,,,,,
3,2020-04-07 05:50:00,2.1213203435596424,3.5355339059327378,7.0710678118654755,2.1213203435596424,3.5355339059327378,
3,2020-04-07 05:55:00,0.7071067811865476,2.1213203435596424,4.242640687119285,1.4142135623730951,1.4142135623730951,
3,2020-04-07 06:10:00,,,,,,
3,2020-04-07 06:15:00,,,,,,
3,2020-04-07 06:20:00,,,,,,
3,2020-04-07 06:25:00,,,,,,
3,2020-04-07 06:50:00,,,,,,
3,2020-04-07 07:10:00,,,,,,
3,2020-04-07 07:15:00,,,,,,
3,2020-04-07 07:25:00,,,,,,
3,2020-04-07 07:30:00,,,,,,
3,2020-04-07 07:45:00,,,,,,
3,2020-04-07 07:55:00,2.886751345948129,2.6457513110645907,0.0,3.511884584284246,5.0,0.0
3,2020-04-07 08:00:00,0.7071067811865476,0.7071067811865476,1.4142135623730951,4.242640687119285,5.656854249492381,
3,2020-04-07 08:05:00,,,,,,
3,2020-04-07 08:10:00,2.1213203435596424,0.7071067811865476,2.8284271247461903,2.8284271247461903,4.242640687119285,
3,2020-04-07 08:20:00,,,,,,
3,2020-04-07 08:25:00,,,,,,
3,2020-04-07 08:30:00,,,,,,
3,2020-04-07 08:35:00,,,,,,
3,2020-04-07 08:40:00,,,,,,
3,2020-04-07 08:45:00,1.4142135623730951,6.363961030678928,0.7071067811865476,3.5355339059327378,1.4142135623730951,
3,2020-04-07 09:05:00,0.7071067811865476,0.7071067811865476,3.5355339059327378,1.4142135623730951,0.0,
3,2020-04-07 09:10:00,0.0,0.7071067811865476,2.8284271247461903,0.7071067811865476,2.1213203435596424,
3,2020-04-07 09:20:00,,,,,,
3,2020-04-07 09:25:00,3.5355339059327378,0.7071067811865476,4.242640687119285,4.949747468305833,4.949747468305833,
3,2020-04-07 09:35:00,,,,,,
3,2020-04-07 09:45:00,,,,,,
3,2020-04-07 09:55:00,5.196152422706632,4.932882862316247,2.6457513110645907,2.516611478423583,3.511884584284246,
3,2020-04-07 10:00:00,,,,,,
3,2020-04-07 10:05:00,,,,,,
3,2020-04-07 10:10:00,,,,,,
3,2020-04-07 10:15:00,,,,,,
3,2020-04-07 10:20:00,,,,,,
3,2020-04-07 10:25:00,,,,,,
3,2020-04-07 10:35:00,,,,,,
3,2020-04-07 10:45:00,,,,,,
3,2020-04-07 11:00:00,,,,,,
3,2020-04-07 11:05:00,,,,,,
3,2020-04-07 11:10:00,,,,,,
3,2020-04-07 11:15:00,,,,,,
3,2020-04-07 11:20:00,,,,,,
3,2020-04-07 11:25:00,,,,,,
3,2020-04-07 11:40:00,,,,,,
3,2020-04-07 12:05:00,,,,,,
3,2020-04-07 12:15:00,0.7071067811865476,7.0710678118654755,6.363961030678928,2.1213203435596424,0.7071067811865476,
3,2020-04-07 12:25:00,,,,,,
3,2020-04-07 12:45:00,,,,,,
3,2020-04-07 12:50:00,,,,,,
3,2020-04-07 13:10:00,,,,,,
3,2020-04-07 13:15:00,4.242640687119285,0.0,5.656854249492381,1.4142135623730951,1.4142135623730951,
3,2020-04-07 13:30:00,,,,,,
3,2020-04-07 13:40:00,,,,,,
3,2020-04-07 13:50:00,,,,,,
3,2020-04-07 13:55:00,,,,,,
3,2020-04-07 14:00:00,,,,,,
3,2020-04-07 14:10:00,,,,,,
3,2020-04-07 14:20:00,0.0,0.0,2.1213203435596424,0.0,0.0,
3,2020-04-07 14:30:00,,,,,,
3,2020-04-07 14:55:00,0.7071067811865476,4.242640687119285,2.8284271247461903,0.7071067811865476,0.7071067811865476,
3,2020-04-07 15:00:00,,,,,,
3,2020-04-07 15:05:00,1.4142135623730951,4.242640687119285,4.242640687119285,4.242640687119285,0.7071067811865476,
3,2020-04-07 15:15:00,,,,,,
3,2020-04-07 15:20:00,,,,,,
3,2020-04-07 16:00:00,,,,,,
3,2020-04-07 16:05:00,,,,,,
3,2020-04-07 16:40:00,,,,,,
3,2020-04-07 16:45:00,,,,,,
3,2020-04-07 17:05:00,,,,,,
3,2020-04-07 17:15:00,,,,,,
3,2020-04-07 17:20:00,,,,,,
3,2020-04-07 17:25:00,,,,,,
3,2020-04-07 17:40:00,,,,,,
3,2020-04-07 17:50:00,,,,,,
3,2020-04-07 18:10:00,,,,,,
3,2020-04-07 18:35:00,1.4142135623730951,0.7071067811865476,1.4142135623730951,4.242640687119285,4.242640687119285,
3,2020-04-07 18:45:00,,,,,,
3,2020-04-07 18:50:00,,,,,,
3,2020-04-07 18:55:00,,,,,,
3,2020-04-07 19:10:00,2.449489742783178,4.795831523312719,3.8622100754188224,4.203173404306164,2.6299556396765835,
3,2020-04-07 19:30:00,,,,,,
3,2020-04-07 19:35:00,,,,,,
3,2020-04-07 19:40:00,,,,,,
3,2020-04-07 19:45:00,0.7071067811865476,2.8284271247461903,1.4142135623730951,4.242640687119285,2.1213203435596424,
3,2020-04-07 19:50:00,4.949747468305833,2.1213203435596424,4.242640687119285,1.4142135623730951,2.8284271247461903,
3,2020-04-07 19:55:00,,,,,,
3,2020-04-07 20:00:00,,,,,,
3,2020-04-07 20:10:00,,,,,,
3,2020-04-07 20:15:00,,,,,,
3,2020-04-07 20:20:00,,,,,,
3,2020-04-07 20:25:00,5.656854249492381,5.656854249492381,7.0710678118654755,2.1213203435596424,2.1213203435596424,
3,2020-04-07 20:35:00,,,,,,
3,2020-04-07 20:40:00,,,,,,
3,2020-04-07 21:05:00,2.8284271247461903,0.7071067811865476,2.1213203435596424,0.7071067811865476,4.949747468305833,
3,2020-04-07 21:10:00,,,,,,
3,2020-04-07 21:15:00,0.0,0.0,2.1213203435596424,1.4142135623730951,6.363961030678928,
3,2020-04-07 21:25:00,2.8284271247461903,0.7071067811865476,0.0,4.949747468305833,0.0,
3,2020-04-07 21:30:00,,,,,,
3,2020-04-07 21:35:00,,,,,,
3,2020-04-07 21:45:00,,,,,,
3,2020-04-07 22:00:00,,,,,,
3,2020-04-07 22:05:00,,,,,,
3,2020-04-07 22:15:00,,,,,,
3,2020-04-07 22:20:00,,,,,,
3,2020-04-07 22:30:00,0.7071067811865476,0.7071067811865476,0.0,4.242640687119285,1.4142135623730951,
3,2020-04-07 22:35:00,,,,,,
3,2020-04-07 23:00:00,,,,,,
3,2020-04-07 23:05:00,,,,,,
3,2020-04-07 23:10:00,,,,,,
3,2020-04-07 23:15:00,,,,,,
3,2020-04-07 23:20:00,2.1213203435596424,3.5355339059327378,4.949747468305833,5.656854249492381,0.0,
3,2020-04-07 23:40:00,,,,,,
3,2020-04-07 23:45:00,4.242640687119285,2.1213203435596424,2.1213203435596424,0.0,3.5355339059327378,
3,2020-04-07 23:50:00,,,,,,
3,2020-04-08 00:05:00,,,,,,
3,2020-04-08 00:25:00,0.7071067811865476,2.8284271247461903,2.8284271247461903,4.242640687119285,1.4142135623730951,
3,2020-04-08 00:30:00,0.7071067811865476,4.949747468305833,5.656854249492381,6.363961030678928,4.242640687119285,
3,2020-04-08 00:35:00,,,,,,
3,2020-04-08 00:45:00,,,,,,
3,2020-04-08 01:00:00,,,,,,
3,2020-04-08 01:20:00,2.1213203435596424,0.7071067811865476,4.242640687119285,2.1213203435596424,0.0,
3,2020-04-08 01:30:00,,,,,,
3,2020-04-08 01:40:00,,,,,,
3,2020-04-08 01:55:00,,,,,,
3,2020-04-08 02:00:00,,,,,,
3,2020-04-08 02:15:00,,,,,,
3,2020-04-08 02:30:00,,,,,,
3,2020-04-08 02:35:00,,,,,,
3,2020-04-08 02:40:00,,,,,,
3,2020-04-08 02:55:00,,,,,,
3,2020-04-08 03:05:00,,,,,,
3,2020-04-08 03:20:00,1.4142135623730951,0.7071067811865476,4.242640687119285,0.7071067811865476,0.7071067811865476,0.0
3,2020-04-08 03:25:00,7.0710678118654755,0.0,6.363961030678928,2.8284271247461903,2.8284271247461903,
3,2020-04-08 03:35:00,,,,,,
3,2020-04-08 04:05:00,,,,,,
3,2020-04-08 04:15:00,,,,,,
3,2020-04-08 04:20:00,,,,,,
3,2020-04-08 04:25:00,0.7071067811865476,2.8284271247461903,5.656854249492381,4.242640687119285,7.0710678118654755,
3,2020-04-08 04:40:00,,,,,,
3,2020-04-08 04:45:00,,,,,,
3,2020-04-08 04:50:00,,,,,,
3,2020-04-08 05:00:00,,,,,,
3,2020-04-08 05:05:00,,,,,,
3,2020-04-08 05:10:00,4.949747468305833,0.0,2.8284271247461903,1.4142135623730951,4.242640687119285,
3,2020-04-08 05:15:00,,,,,,
3,2020-04-08 05:30:00,,,,,,
3,2020-04-08 05:45:00,,,,,,
3,2020-04-08 06:00:00,,,,,,
3,2020-04-08 06:15:00,,,,,,
3,2020-04-08 06:30:00,,,,,,
3,2020-04-08 06:35:00,,,,,,
3,2020-04-08 06:45:00,3.5355339059327378,2.8284271247461903,0.7071067811865476,1.4142135623730951,4.242640687119285,
3,2020-04-08 06:50:00,,,,,,
3,2020-04-08 06:55:00,,,,,,
3,2020-04-08 07:00:00,,,,,,
3,2020-04-08 07:20:00,4.242640687119285,3.5355339059327378,3.5355339059327378,3.5355339059327378,1.4142135623730951,
3,2020-04-08 07:30:00,3.0550504633038935,3.785938897200183,4.358898943540674,1.5275252316519465,2.0816659994661326,
3,2020-04-08 07:50:00,,,,,,
3,2020-04-08 07:55:00,,,,,,
3,2020-04-08 08:10:00,0.0,5.656854249492381,2.1213203435596424,3.5355339059327378,6.363961030678928,
3,2020-04-08 08:20:00,0.7071067811865476,4.949747468305833,2.1213203435596424,6.363961030678928,2.1213203435596424,
3,2020-04-08 08:30:00,0.0,4.242640687119285,6.363961030678928,1.4142135623730951,0.7071067811865476,
3,2020-04-08 08:35:00,0.8236941551390868,0.828243984583226,0.803267825398158,0.8208744835178535,0.7977647689843546,0.7814214413660202
3,2020-04-08 08:40:00,0.7985020067323411,0.7469650446949107,0.7250983081841068,0.7544467352593319,0.751950863629805,0.7764593816714737
3,2020-04-08 08:45:00,0.8153708722530117,0.7846217321264108,0.7836275545746061,0.7284072722787829,0.8175700836523847,0.7851303372316459
3,2020-04-08 08:50:00,0.758292290012482,0.7736082459706812,0.7529106737913771,0.81258399057103,0.738311098572666,0.7203192538300118
3,2020-04-08 08:55:00,0.7917143387629774,0.7526283019630371,0.7733027827746363,0.7577488979637055,0.7694569919233908,0.7361321877945529
3,2020-04-08 09:00:00,0.7536130462976183,0.7650047507423057,0.8217667543461785,0.7216066377369592,0.7913270003775704,0.7344199877919317
3,2020-04-08 09:05:00,0.841910385628908,0.7747269112137117,0.7892188637843353,0.7980327587258196,0.8035530257433846,0.80804821269933
3,2020-04-08 09:10:00,0.7649382005415162,0.8013398741294057,0.750162665568602,0.7608406864402814,0.7502437318088905,0.7537051942209618
3,2020-04-08 09:15:00,1.098191178489046,1.0005665147507752,1.127969048022018,1.1447452960515245,1.1183877712633035,1.692370751085694
3,2020-04-09 01:00:00,1.3079587110513442,1.219508325739061,1.2854509870187163,1.296767726786589,1.3002155404128766,2.2919527100895305
3,2020-04-09 01:15:00,1.0,0.5773502691896257,3.785938897200183,4.041451884327381,3.0550504633038935,
3,2020-04-09 01:25:00,,,,,,
3,2020-04-09 01:35:00,,,,,,
3,2020-04-09 01:40:00,,,,,,
3,2020-04-09 01:50:00,2.8284271247461903,2.1213203435596424,0.0,4.949747468305833,0.0,
3,2020-04-09 02:10:00,2.1213203435596424,4.949747468305833,0.0,0.7071067811865476,1.4142135623730951,
3,2020-04-09 02:20:00,0.7071067811865476,3.5355339059327378,2.8284271247461903,0.7071067811865476,0.0,0.0
3,2020-04-09 02:30:00,1.4142135623730951,2.1213203435596424,0.7071067811865476,4.242640687119285,4.949747468305833,
3,2020-04-09 02:50:00,,,,,,
3,2020-04-09 02:55:00,4.163331998932265,2.516611478423583,1.5275252316519465,3.605551275463989,1.5275252316519465,
3,2020-04-09 03:00:00,0.7071067811865476,2.8284271247461903,3.5355339059327378,0.0,1.4142135623730951,
3,2020-04-09 03:20:00,,,,,,
3,2020-04-09 03:25:00,,,,,,
3,2020-04-09 03:30:00,,,,,,
3,2020-04-09 03:50:00,,,,,,
3,2020-04-09 04:00:00,,,,,,
3,2020-04-09 04:05:00,,,,,,
3,2020-04-09 04:10:00,2.8284271247461903,2.1213203435596424,5.656854249492381,0.7071067811865476,5.656854249492381,
3,2020-04-09 04:25:00,4.242640687119285,3.593976442141304,2.160246899469287,3.685557397915997,1.5,
3,2020-04-09 04:30:00,1.4142135623730951,6.363961030678928,0.7071067811865476,1.4142135623730951,2.1213203435596424,
3,2020-04-09 04:50:00,,,,,,
3,2020-04-09 05:00:00,2.1213203435596424,2.8284271247461903,3.5355339059327378,1.4142135623730951,2.1213203435596424,
3,2020-04-09 05:05:00,,,,,,
3,2020-04-09 05:10:00,4.358898943540674,5.131601439446884,2.0816659994661326,4.932882862316247,2.5166114784235836,
3,2020-04-09 05:30:00,5.656854249492381,0.7071067811865476,0.7071067811865476,2.8284271247461903,3.5355339059327378,
3,2020-04-09 05:35:00,,,,,,
3,2020-04-09 05:55:00,,,,,,
3,2020-04-09 06:00:00,,,,,,
3,2020-04-09 06:05:00,,,,,,
3,2020-04-09 06:30:00,,,,,,
3,2020-04-09 06:35:00,,,,,,
3,2020-04-09 06:55:00,5.507570547286102,1.5275252316519465,4.163331998932265,2.6457513110645907,5.196152422706632,
3,2020-04-09 07:20:00,,,,,,
3,2020-04-09 07:30:00,,,,,,
3,2020-04-09 07:35:00,,,,,,
3,2020-04-09 07:55:00,,,,,,
3,2020-04-09 08:00:00,,,,,,
3,2020-04-09 08:10:00,5.656854249492381,0.7071067811865476,1.4142135623730951,2.1213203435596424,6.363961030678928,
3,2020-04-09 08:15:00,,,,,,
3,2020-04-09 08:25:00,2.1213203435596424,0.7071067811865476,2.1213203435596424,2.8284271247461903,2.1213203435596424,
3,2020-04-09 08:40:00,,,,,,
3,2020-04-09 08:45:00,,,,,,
3,2020-04-09 09:15:00,,,,,,
3,2020-04-09 09:20:00,2.8284271247461903,6.363961030678928,4.949747468305833,0.0,2.8284271247461903,
3,2020-04-09 09:25:00,2.3094010767585034,2.0816659994661326,4.618802153517007,2.8867513459481287,3.0550504633038935,
3,2020-04-09 09:30:00,,,,,,
3,2020-04-09 09:35:00,,,,,,
3,2020-04-09 09:45:00,2.1213203435596424,6.363961030678928,0.7071067811865476,3.5355339059327378,2.1213203435596424,
3,2020-04-09 09:50:00,1.4142135623730951,2.1213203435596424,0.0,1.4142135623730951,1.4142135623730951,
3,2020-04-09 10:05:00,,,,,,
3,2020-04-09 10:10:00,,,,,,
3,2020-04-09 10:15:00,,,,,,
3,2020-04-09 10:20:00,,,,,,
3,2020-04-09 10:30:00,,,,,,
3,2020-04-09 10:35:00,,,,,,
3,2020-04-09 10:45:00,4.949747468305833,0.0,5.656854249492381,0.7071067811865476,3.5355339059327378,
3,2020-04-09 10:50:00,0.7071067811865476,3.5355339059327378,4.242640687119285,2.8284271247461903,2.1213203435596424,
3,2020-04-09 11:15:00,,,,,,
3,2020-04-09 11:20:00,2.8284271247461903,3.5355339059327378,3.5355339059327378,2.1213203435596424,5.656854249492381,
3,2020-04-09 11:25:00,1.4142135623730951,3.5355339059327378,0.7071067811865476,4.949747468305833,2.1213203435596424,
3,2020-04-09 11:30:00,3.5355339059327378,2.1213203435596424,1.4142135623730951,1.4142135623730951,0.0,
3,2020-04-09 11:35:00,6.363961030678928,0.0,1.4142135623730951,2.8284271247461903,2.1213203435596424,
3,2020-04-09 11:55:00,,,,,,
3,2020-04-09 12:00:00,0.7071067811865476,4.949747468305833,0.7071067811865476,0.7071067811865476,2.1213203435596424,
3,2020-04-09 12:05:00,2.1213203435596424,2.8284271247461903,5.656854249492381,3.5355339059327378,3.5355339059327378,
3,2020-04-09 12:10:00,,,,,,
3,2020-04-09 12:35:00,,,,,,
3,2020-04-09 12:50:00,,,,,,
3,2020-04-09 13:00:00,,,,,,
3,2020-04-09 13:05:00,2.8284271247461903,2.1213203435596424,0.0,3.5355339059327378,4.949747468305833,
3,2020-04-09 13:10:00,,,,,,
3,2020-04-09 13:25:00,,,,,,
3,2020-04-09 13:35:00,4.949747468305833,0.0,1.4142135623730951,2.1213203435596424,4.242640687119285,
3,2020-04-09 13:45:00,,,,,,
3,2020-04-09 14:10:00,3.559026084010437,2.217355782608345,1.9148542155126764,4.924428900898052,4.272001872658766,
3,2020-04-09 14:15:00,4.949747468305833,2.1213203435596424,5.656854249492381,2.8284271247461903,3.5355339059327378,
3,2020-04-09 14:20:00,,,,,,
3,2020-04-09 14:30:00,,,,,,
3,2020-04-09 14:40:00,,,,,,
3,2020-04-09 14:55:00,,,,,,
3,2020-04-09 15:00:00,0.5183472786584267,0.6283546866387779,0.8592826237606942,0.7552013140063057,0.8007414308083016,0.7815396528859072
3,2020-04-10 12:00:00,0.8754094724635141,0.8253190670172749,0.8394398253017737,0.9708068860618416,0.9227556110797241,0.8018255677332763
3,2020-04-10 12:05:00,2.8284271247461903,4.242640687119285,4.949747468305833,3.5355339059327378,0.0,
3,2020-04-10 12:10:00,,,,,,
3,2020-04-10 12:30:00,4.242640687119285,0.0,0.7071067811865476,4.242640687119285,2.8284271247461903,
3,2020-04-10 12:40:00,,,,,,
3,2020-04-10 12:55:00,4.949747468305833,2.8284271247461903,3.5355339059327378,4.949747468305833,2.8284271247461903,
3,2020-04-10 13:00:00,,,,,,
3,2020-04-10 13:05:00,,,,,,
3,2020-04-10 13:15:00,3.3040379335998353,3.0,3.5,4.425306015783918,4.725815626252608,
3,2020-04-10 13:25:00,,,,,,
3,2020-04-10 13:50:00,,,,,,
3,2020-04-10 13:55:00,,,,,,
3,2020-04-10 14:00:00,,,,,,
3,2020-04-10 14:10:00,1.4142135623730951,2.8284271247461903,4.949747468305833,4.949747468305833,6.363961030678928,
3,2020-04-10 14:15:00,,,,,,
3,2020-04-10 14:25:00,,,,,,
3,2020-04-10 14:30:00,0.7071067811865476,5.656854249492381,4.949747468305833,5.656854249492381,0.0,
3,2020-04-10 14:35:00,,,,,,
3,2020-04-10 14:40:00,,,,,,
3,2020-04-10 14:55:00,,,,,,
3,2020-04-10 15:05:00,2.8284271247461903,4.242640687119285,3.5355339059327378,1.4142135623730951,2.8284271247461903,
